Continent,Country Name,Country Code,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asia,Qatar,QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0193893709770895,0.0113318385234968,0.0161519048776402,0.0592484174686661,0.0579880897816829,0.0611347394403687,0.0729496316692953,0.0630571172940114,
Europe,Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87019896311175,1.56747544512715,1.40810215980371,1.72151095993642,2.33244276652906,2.05545406913349,1.89915248296788,2.0395230524127,1.84438293821651,1.91138128021093,1.86251483532299,1.75758623266938,1.94465952596034,1.73233341135724,2.15192960135708,1.59991325771494,
,Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27871847273931,1.57081755801171,1.73748275829339,1.95686380611252,1.76251685976262,2.02077304773711,2.5531740157568,3.05602680671312,
Africa,Rwanda,RWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.93788819875776,4.9039098740888,5.28952113804849,5.73992549949204,6.37419749312137,7.47565148723348,6.87843616371411,7.25533187163644,
Asia,Saudi Arabia,SAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.320244092595996,0.325605597858463,0.347960401107349,0.363416160934216,0.361704673772767,0.388922359045734,0.388097495648617,0.399793802247349,0.407983277264164,0.590647946581889,0.717879089466411,0.45190950479571,
Africa,Sudan,SDN,,,,3.49752168525403,3.57787810383747,2.55049824939402,2.74529740721912,5.15842261226351,5.2143522833178,3.19862598504748,,,,20.6578755646219,,,,,,,,,,,,,,,,,,,,,,,,,4.08550272518646,,,,,4.0715607649599,,,,,,,,,,,,,,,,
Africa,Senegal,SEN,,,,,,,,,,,,8.55745114107626,7.02371023471941,6.54867819013726,6.54507676324599,10.1116494628186,9.32922127987664,7.85238722540677,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.60908079582726,3.06038831041943,2.88375645786055,2.72177498825214,3.27602844474124,3.72011111244752,-15.0025240948606,-0.328301912368084,8.0530028015384,1.59718852408096,1.48310623709636,1.50461509376002,,,
Asia,Singapore,SGP,3.48207196398653,3.57963875205255,4.22993039249275,3.92983742818726,4.77760259901581,5.03652265884327,4.46676337209367,4.42967099947553,4.20362052848772,4.21092057926753,5.40521131866694,4.56141320874686,5.287623474724,5.16338238962335,5.11741249446168,5.59507786964045,4.7853515925527,4.86410824682142,,,,,,,,,,,,,,,,,,,,,,,,,16.5373021054782,21.3113162507841,22.5504247532327,16.5687253720455,18.0024954305187,14.0479316588841,19.1755417309552,22.890745895121,15.0426026364555,14.9123046173442,15.0969965244085,15.7783239451399,11.9435620794839,13.1297021986049,6.68224004518077,9.86652698764765,7.0992451311412,
Africa,Sierra Leone,SLE,,,,,,,,,,,,,,,,,,,31.834593759543,17.2356469207701,,,37.5235016077735,4.29779605199057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,El Salvador,SLV,4.7845142439737,7.30924355914067,9.24383405794157,8.69857262804366,9.02473589281113,9.45180843269167,9.1315220139923,8.18797940527477,8.75565184626978,9.27105449398443,8.05944993488087,10.3855841891106,13.2896858357356,16.7723460830436,18.7734808575485,17.0980026424186,12.9357798165138,11.0813226094727,11.6554054054054,13.0658368094639,13.7132618957379,19.3220046579833,16.2748643761302,,,,,,23.7763915547025,,20.3275668419899,15.6657939655461,5.89325906922371,18.6847033168942,7.10424548647483,16.0562067995914,,,,,,,,,,,,,,,,,,,,,,,,
Africa,Somalia,SOM,,,,,0.0,0.28830313014827,0.740180793095846,0.644850818094321,1.04517271922055,1.3953488372093,1.91149765841537,2.32978041819559,1.87867603128029,1.95070211441352,1.62277966968839,1.6878877999884,2.12221672084329,,,,,,,12.6545854388358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe,Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.21839886918001,5.05730415672737,5.10839840558078,4.0766202599096,4.33866285936506,3.54887081491784,3.06505750576739,2.52937193746855,2.51842949646313,2.68692107299548,2.53205637525487,2.33431938546686,2.39811981164756,2.31708326492176,2.61386563305176,2.77439679389575,2.67265367114752,
,Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00424647155216,0.763607787316697,0.695867748309422,0.766821211743781,2.47965464043219,1.07388350533081,1.18518079397779,1.34110608719797,0.64690349058059,0.518221623635743,0.428730424968257,0.48444354876215,0.485254101214201,0.472529987479975,0.449109036764757,0.573705877200666,0.454584516320433,
Europe,Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8786234980351,11.6732751854473,10.3604844533309,10.8190557806413,11.2735001543287,11.6123798197501,11.6910073017256,4.75857927008115,4.48254681843725,4.67743285080746,4.27420270116899,4.10443283109855,4.45612825374935,4.89819767100603,
Europe,Sweden,SWE,5.20748576078112,5.15970515970516,5.40968048086049,5.34168904804536,5.861010326542,5.95766919257904,5.88235294117647,5.49242424242424,5.54892601431981,5.97507331378299,5.74371780864679,6.16214859437751,5.61900411146642,5.85822465292385,5.84468387883716,6.23629255268428,6.19113913684383,7.22098982635967,,,,,,,,,,,,,,,,,,,,,,,,,4.32376080117153,4.23983460974594,4.43245008664527,4.30590565427508,4.97099494021518,4.71351565085561,4.5106535968113,8.92945710425856,7.80000867688648,5.1560657364831,8.07786668679701,7.8298622787156,5.43925006396449,7.99917293634278,5.36067553691348,10.2542751819395,7.48475614575128,
Africa,Eswatini,SWZ,,,,,,,,,,,,,,,,,,10.5653084232566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0874626898773,,,,,,,,,,,
,Syrian Arab Republic,SYR,1.37694463233163,1.43181818181818,1.39287177386317,1.37588381425569,1.47194742066888,1.53078860303195,1.44199322114527,1.59889767054908,1.93850562045404,1.49515316013959,1.48425987943737,1.66067864271457,2.05229951551088,2.46472917321109,2.59060364137614,3.61562004700224,3.85465997900385,-66.7722772277228,26.8093922651934,19.6378041878891,14.4448373408769,28.4967067028284,23.407175063713,55.2163084586293,7.66145619086796,28.8457964190571,16.1346245815399,9.36605316973415,16.9453190828862,10.0909518582406,23.3639663799588,24.0044335365371,21.5193516960411,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia,Thailand,THA,,,,,,7.60892224306859,6.86351706036745,24.5302110436542,,,,5.47159867713823,9.91786594555341,3.58841062931095,1.66230542583204,,8.00705433563686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538183991132957,,,,,0.845087713616763,,,,,0.601946717423834,
Oceania,Tonga,TON,,,,,,,,,,,,,,,,,,,1.71637591446258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,Trinidad and Tobago,TTO,,,,1.31317833255751,1.58066465256798,1.44195604472154,1.83832523678048,2.06499766754782,2.98600035442141,2.72808931092006,2.96780911848599,2.59865092748735,2.48651887357699,3.04166905515053,3.33871488537294,3.45445134575569,3.69167083732727,3.50390441456156,4.41213128375571,5.15502994465924,5.53661107322215,3.01312465339824,4.12760810402177,4.0259139287367,3.02592714145061,,21.8681727682816,19.3557087627357,24.5723156395048,15.1305258994278,23.6189714566929,36.8177734931312,37.9220221957832,37.9220221888494,25.5731178570475,25.575524431325,21.8206981393203,26.7707392594504,26.8417222138789,22.0178802387057,28.7672458674997,32.8212051455355,35.6149984452295,38.6651242373992,,,,,,,,,,,,,,,,
Africa,Tunisia,TUN,19.6377628872819,15.6393001345895,20.1948805977685,14.7424926093045,20.4811201310792,14.4787152689268,13.9850644942295,12.9822502567112,14.3400325909832,15.3475567790778,17.2231985940246,23.938772289727,14.8672308141231,9.04071773636991,10.5372909179644,10.6688019522611,12.5700387907149,14.6916565900846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.94748901861156,10.6995459665151,10.3047474670129,9.54687249473949,8.98470240421244,,,,,,,
,Turkiye,TUR,6.91729323308271,6.08317815021726,6.89972401103956,5.66893424036281,5.12065921130077,5.37859007832898,5.81066488404381,6.52494211744896,7.06291117250021,7.39221671117894,6.38530107331272,7.2992700729927,9.18518518518519,7.9623211588021,8.55339080849908,9.4577553593947,11.6137566137566,10.2063106796117,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41034920640506,3.0620308358339,3.06362619340557,1.93682532450016,2.10262497816551,1.71413923249972,1.79526157288887,1.9533464863823,2.06965469445773,1.9475447708969,1.87695081509075,2.58475782814838,2.52601844361409,1.79483558375045,1.77049579821437
Africa,Tanzania,TZA,,,2.87023001384037,4.86280392524533,5.28114515488545,4.94201107967,4.85836092536086,4.22511086158004,4.08135639107922,4.56245807749858,4.70668884520389,5.03965663700988,5.77571427399575,,,6.69998067269847,6.09817920951047,5.76787299469168,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40582773221891,2.70355106345828,1.2931697282251,1.34292754512591,1.31165209622161,0.430078662392534,0.430063652446308,0.619221134495904,0.659648152711345,0.659653336327804,0.659642737329593,0.659646834501093,0.659653374441131,0.659661907348431,
Africa,Uganda,UGA,1.71603517872116,1.7619507843283,1.71645459453797,2.05747298715101,2.18794722750952,1.81633648681446,2.51598098672349,,3.61640814003131,,,,,,,,,,,,,,,,,,5.84485209669156,,,,9.03377051257682,7.49643299763589,7.22690248628765,7.53856378327329,7.63854206015003,10.0162044027914,10.7238112495965,11.067156933628,,,,,,,,,,,,,,,,,,,,,,
Europe,Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26647783495065,2.88150606884233,2.58086008611446,2.7960525773865,3.19593493168878,2.85381552451789,3.04594229526902,3.34191070822122,3.74682872057461,,
South America,Uruguay,URY,,,,,,8.05338242061666,7.48306955513151,6.22613315623444,6.16840877484186,6.48829018105419,5.41662390384637,8.41133657725257,6.24769616204025,5.67480754049333,5.15463114798775,5.67010388731313,6.05350893799461,7.40572924533051,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77475610312012,4.15014020042336,3.3775926093476,3.47318778325881,4.11185025702294,5.30135766152222,4.82886721735719,,,,5.87862715839439,7.43381017640044,10.4975579358149,6.54385917126657,
North America,United States,USA,10.404050950094,10.582964009156,10.3993270763237,10.4177514318901,10.3988058787508,10.4144676658926,10.2978975812298,10.3664851501687,10.3776295208606,9.43080673507568,9.21873452817111,10.0736664595722,10.3909068221521,10.2318914567339,9.85497296833433,9.52904862320834,9.59066055859317,9.67008702428887,,,,,,,,,,,,,,,,,,,,,,,,,,,5.94317167192929,6.27820185807943,7.12482333936361,6.20611837652324,6.13668069993181,5.62776382060445,5.52537699101986,5.70155375088155,6.11429348475338,6.43458149272313,6.67442249011678,5.91247582261709,6.49369214867247,7.31917358297693,6.67263371791867,
Asia,Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999555176308232,0.942657657817083,1.14542966092942,1.62277579997705,1.56766303893522,1.04597427882544,1.009971417211,1.01662288408959,1.21970590250295,
,"Venezuela, RB",VEN,8.68254560261144,,8.12559303348469,,9.0336518388979,9.28589253582358,7.84409426858179,8.45656138557506,9.47973188637089,9.12520391517129,9.07380867072734,8.25157094035939,8.65447957839262,7.92762766337341,8.31665732810374,8.56753620263384,8.55695819789856,8.17654639175258,8.68336524800791,11.0420910682007,9.56226780810854,10.2545831443933,9.86534762297334,10.8982886316244,11.6696807623738,11.7588986113958,10.2793060159554,9.07801368759501,12.6630112855756,12.4185473145896,11.0008102740013,10.5356446011802,12.2994174846102,12.9241975105049,11.0128160171113,34.2824658480257,,,,,,,,,,,,,,,,,,,,,,,,
,Viet Nam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24495903392497,2.21182145924499,2.27162842923063,1.98131046136189,1.8716721078624,1.04782457163428,1.23449182034479,1.49539493823235,1.35223972074333,1.28763347480184,1.21982839537551,1.02044234902974,0.889910836112349,0.815252809721019,0.850050246134842,0.763192914660116,
,Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231234786237493,0.200514927327878,0.210961254629379,0.209059181684515,0.185623776040307,0.159574823059056,0.14664068454583,0.144292150766397,0.133895119294426,0.133291219630023,0.109062293901674,0.114453294923579,,,
,"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23490520724437,1.79471667674934,4.66880617753022,1.66655384823665,1.11672895141789,1.21002832966097,1.9601510089324,2.26085604054247,2.37816268388753,1.31163625331621,1.30841219766989,1.25263466182705,1.4722659289056,1.63753090280153,1.62778822989168,1.59373852675144,1.59373852668775,,,,,,,,
Africa,South Africa,ZAF,9.26058865757358,9.22693266832918,9.22693267193518,8.84691848906561,8.84691850667348,9.51781970649895,9.51781969658422,9.88830486202365,9.88830485404675,9.34256055363322,9.64810067583314,9.30845670249442,9.10394265232975,8.09285622675388,8.09285622539377,9.34804785259055,9.34804785310211,9.20863309352518,8.85478863147839,10.2391293495083,11.7379228702818,12.4504900980196,14.2195086067383,12.0801822925267,12.205196907533,11.1337822213154,10.4349142089631,9.4350009174771,11.3907600510305,11.3907600510733,9.71810870164511,10.1017924808688,11.0958347915341,10.6368071223526,10.6368071228381,11.5714389224787,6.21155179333747,6.52519320404459,6.58311994437755,6.62436487679206,6.5932181978958,6.44349440703046,6.45491210127169,6.67808356411204,6.55468572162475,6.41148718671376,6.69154843805585,6.89806599091647,6.99650601051138,6.99650601064296,6.99650601055547,6.99650601061758,6.99650601056755,6.99650601060983,6.99650601052219,6.99650601053145,6.99650601052789,6.99650601054159,6.99650601053992,6.99650601054456
Africa,Zambia,ZMB,2.07182320441989,2.61763391432037,3.18717403901874,2.77577426616834,4.03462920614178,6.17952335641085,6.98153020553833,9.84587501708105,10.1391997107538,8.42001851999831,10.0339591209073,9.64988324780827,9.6920552176851,,,,,8.81022187262314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0808426310503,15.0282947319293,14.7666469289982,9.91935914552737,9.66646186254718,10.0830040958353,,,,,,,
Africa,Zimbabwe,ZWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.331835679450598,0.286669926232273,0.286877231192706,0.254196184613691,0.785947560760344,,,,
